timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
03:40 21-04-2022,155,79,29,8340000.0,21600,4370000,3648750,730.08,0,0,0,2010000,658026,2527.2,2800000,538764,7376.4,3180000,600480,110.16,215000,,,3170000,781458,313.2,,0,0,,0,0,1940000,141780,1162.08,1050000,10008,108.0,784000,65886,771.12,landia è esportata _9000.0_-1668.0_4.32;landia è esportata _1000000.0_-955764.0_2475.36;, Nord (Norvegia)_nan_12510.0_6.48; Russia europea e Ural (Russia)_1560000.0_1366092.0_8136.72; Svezia_2700000.0_514578.0_358.56;
03:50 21-04-2022,155,79,29,8340000.0,21600,4370000,3648750,730.08,0,0,0,2010000,658026,2525.04,2800000,538764,7376.4,3180000,600480,110.16,215000,,,3170000,781458,313.2,,0,0,,0,0,1940000,141780,1162.08,1050000,10008,108.0,784000,65886,771.12,landia è esportata _9000.0_-1668.0_4.32;landia è esportata _1000000.0_-955764.0_2475.36;, Nord (Norvegia)_nan_12510.0_8.64; Russia europea e Ural (Russia)_1560000.0_1366092.0_8134.56; Svezia_2700000.0_514578.0_358.56;
04:00 21-04-2022,155,79,29,8340000.0,21600,4370000,3648750,730.08,0,0,0,2010000,658026,2525.04,2800000,538764,7376.4,3180000,600480,110.16,215000,,,3170000,781458,313.2,,0,0,,0,0,1940000,141780,1162.08,1050000,10008,108.0,784000,65886,771.12,landia è esportata _9000.0_-1668.0_4.32;landia è esportata _1000000.0_-955764.0_2475.36;, Nord (Norvegia)_nan_12510.0_8.64; Russia europea e Ural (Russia)_1560000.0_1366092.0_8134.56; Svezia_2700000.0_514578.0_358.56;
04:10 21-04-2022,155,79,30,8390000.0,21600,4370000,3649650,730.08,0,0,0,2010000,658615,2520.72,2800000,543672,7419.6,3180000,770202,140.4,215000,,,3170000,828093,330.48,,0,0,,0,0,1940000,149342,1216.08,1050000,10068,108.0,784000,67959,792.72,landia è esportata _9000.0_-1678.0_4.32;landia è esportata _1000000.0_-940519.0_2421.36;, Nord (Norvegia)_nan_13424.0_6.48; Russia europea e Ural (Russia)_1560000.0_1363375.0_8100.0; Svezia_2700000.0_336439.0_231.12;
04:20 21-04-2022,155,79,30,8390000.0,21600,4370000,3649650,730.08,0,0,0,2010000,658615,2520.72,2800000,543672,7419.6,3180000,770202,140.4,215000,,,3170000,828093,330.48,,0,0,,0,0,1940000,149342,1216.08,1050000,10068,108.0,784000,67959,792.72,landia è esportata _9000.0_-1678.0_4.32;landia è esportata _1000000.0_-940519.0_2421.36;, Nord (Norvegia)_nan_13424.0_6.48; Russia europea e Ural (Russia)_1560000.0_1363375.0_8100.0; Svezia_2700000.0_336439.0_231.12;
04:30 21-04-2022,155,79,30,8390000.0,21600,4370000,3649650,730.08,0,0,0,2010000,658615,2520.72,2800000,543672,7419.6,3180000,770202,140.4,215000,,,3170000,828093,330.48,,0,0,,0,0,1940000,149342,1216.08,1050000,10068,108.0,784000,67959,792.72,landia è esportata _9000.0_-1678.0_4.32;landia è esportata _1000000.0_-940519.0_2421.36;, Nord (Norvegia)_nan_13424.0_6.48; Russia europea e Ural (Russia)_1560000.0_1363375.0_8100.0; Svezia_2700000.0_336439.0_231.12;
04:40 21-04-2022,155,79,30,8390000.0,21600,4370000,3649650,730.08,0,0,0,2010000,658615,2520.72,2800000,543672,7419.6,3180000,770202,140.4,215000,,,3170000,828093,330.48,,0,0,,0,0,1940000,149342,1216.08,1050000,10068,108.0,784000,67959,792.72,landia è esportata _9000.0_-1678.0_4.32;landia è esportata _1000000.0_-940519.0_2421.36;, Nord (Norvegia)_nan_13424.0_8.64; Russia europea e Ural (Russia)_1560000.0_1363375.0_8100.0; Svezia_2700000.0_336439.0_231.12;
04:50 21-04-2022,155,79,30,8390000.0,21600,4370000,3649650,730.08,0,0,0,2010000,658615,2520.72,2800000,543672,7419.6,3180000,770202,140.4,215000,,,3170000,828093,330.48,,0,0,,0,0,1940000,149342,1216.08,1050000,10068,108.0,784000,67959,792.72,landia è esportata _9000.0_-1678.0_4.32;landia è esportata _1000000.0_-940519.0_2421.36;, Nord (Norvegia)_nan_13424.0_8.64; Russia europea e Ural (Russia)_1560000.0_1363375.0_8100.0; Svezia_2700000.0_336439.0_231.12;
05:00 21-04-2022,155,79,30,8390000.0,21600,4370000,3649650,730.08,0,0,0,2010000,658615,2520.72,2800000,543672,7419.6,3180000,770202,140.4,215000,,,3170000,828093,330.48,,0,0,,0,0,1940000,149342,1216.08,1050000,10068,108.0,784000,67959,792.72,landia è esportata _9000.0_-1678.0_4.32;landia è esportata _1000000.0_-940519.0_2421.36;, Nord (Norvegia)_nan_13424.0_8.64; Russia europea e Ural (Russia)_1560000.0_1363375.0_8100.0; Svezia_2700000.0_336439.0_231.12;
05:10 21-04-2022,153,80,32,8510000.0,21700,4370000,3647386,729.12,0,0,0,2010000,656121,2512.86,2800000,548044,7482.16,3180000,861212,158.41,215000,,,3170000,885891,353.71,,0,0,,0,0,1940000,148074,1206.52,1050000,10212,108.5,784000,68931,805.07,landia è esportata _9000.0_-1702.0_4.34;landia è esportata _1000000.0_-942057.0_2402.19;, Nord (Norvegia)_nan_14467.0_8.68; Russia europea e Ural (Russia)_1560000.0_1367557.0_8128.82; Svezia_2700000.0_303807.0_208.32;
05:20 21-04-2022,153,80,32,8510000.0,21700,4370000,3647386,729.12,0,0,0,2010000,656121,2512.86,2800000,548044,7482.16,3180000,861212,158.41,215000,,,3170000,885891,353.71,,0,0,,0,0,1940000,148074,1206.52,1050000,10212,108.5,784000,68931,805.07,landia è esportata _9000.0_-1702.0_4.34;landia è esportata _1000000.0_-942057.0_2402.19;, Nord (Norvegia)_nan_14467.0_8.68; Russia europea e Ural (Russia)_1560000.0_1367557.0_8128.82; Svezia_2700000.0_303807.0_208.32;
05:30 21-04-2022,153,80,32,8510000.0,21700,4370000,3647386,729.12,0,0,0,2010000,656121,2512.86,2800000,548044,7482.16,3180000,861212,158.41,215000,,,3170000,885891,353.71,,0,0,,0,0,1940000,148074,1206.52,1050000,10212,108.5,784000,68931,805.07,landia è esportata _9000.0_-1702.0_4.34;landia è esportata _1000000.0_-942057.0_2402.19;, Nord (Norvegia)_nan_14467.0_8.68; Russia europea e Ural (Russia)_1560000.0_1367557.0_8128.82; Svezia_2700000.0_303807.0_208.32;
05:40 21-04-2022,153,80,32,8510000.0,21700,4370000,3647386,729.12,0,0,0,2010000,656121,2512.86,2800000,548044,7482.16,3180000,861212,158.41,215000,,,3170000,885891,353.71,,0,0,,0,0,1940000,148074,1206.52,1050000,10212,108.5,784000,68931,805.07,landia è esportata _9000.0_-1702.0_4.34;landia è esportata _1000000.0_-942057.0_2402.19;, Nord (Norvegia)_nan_14467.0_8.68; Russia europea e Ural (Russia)_1560000.0_1367557.0_8128.82; Svezia_2700000.0_303807.0_208.32;
05:50 21-04-2022,153,80,32,8510000.0,21700,4370000,3647386,729.12,0,0,0,2010000,656121,2512.86,2800000,548044,7482.16,3180000,861212,158.41,215000,,,3170000,885891,353.71,,0,0,,0,0,1940000,148074,1206.52,1050000,10212,108.5,784000,68931,805.07,landia è esportata _9000.0_-1702.0_4.34;landia è esportata _1000000.0_-942057.0_2402.19;, Nord (Norvegia)_nan_14467.0_8.68; Russia europea e Ural (Russia)_1560000.0_1367557.0_8128.82; Svezia_2700000.0_303807.0_208.32;
06:00 21-04-2022,153,80,32,8510000.0,21700,4370000,3647386,729.12,0,0,0,2010000,656121,2512.86,2800000,548044,7482.16,3180000,861212,158.41,215000,,,3170000,885891,353.71,,0,0,,0,0,1940000,148074,1206.52,1050000,10212,108.5,784000,68931,805.07,landia è esportata _9000.0_-1702.0_4.34;landia è esportata _1000000.0_-942057.0_2402.19;, Nord (Norvegia)_nan_14467.0_8.68; Russia europea e Ural (Russia)_1560000.0_1367557.0_8128.82; Svezia_2700000.0_303807.0_208.32;
06:10 21-04-2022,154,80,32,8440000.0,21700,4370000,3648612,731.29,0,0,0,2010000,657476,2523.71,2800000,554508,7584.15,3180000,902236,164.92,215000,,,3170000,944436,377.58,,0,0,,0,0,1940000,136728,1119.72,1050000,10128,108.5,784000,70896,828.94,landia è esportata _9000.0_-1688.0_4.34;landia è esportata _1000000.0_-739344.0_1900.92;, Nord (Norvegia)_nan_16036.0_8.68; Russia europea e Ural (Russia)_1560000.0_1369812.0_8161.37; Svezia_2700000.0_129132.0_91.14;
06:20 21-04-2022,154,80,32,8440000.0,21700,4370000,3648612,731.29,0,0,0,2010000,657476,2523.71,2800000,554508,7584.15,3180000,902236,164.92,215000,,,3170000,944436,377.58,,0,0,,0,0,1940000,136728,1119.72,1050000,10128,108.5,784000,70896,828.94,landia è esportata _9000.0_-1688.0_4.34;landia è esportata _1000000.0_-739344.0_1900.92;, Nord (Norvegia)_nan_16036.0_8.68; Russia europea e Ural (Russia)_1560000.0_1369812.0_8161.37; Svezia_2700000.0_129132.0_91.14;
06:30 21-04-2022,154,80,32,8440000.0,21700,4370000,3648612,731.29,0,0,0,2010000,657476,2523.71,2800000,554508,7584.15,3180000,902236,164.92,215000,,,3170000,944436,377.58,,0,0,,0,0,1940000,136728,1119.72,1050000,10128,108.5,784000,70896,828.94,landia è esportata _9000.0_-1688.0_4.34;landia è esportata _1000000.0_-739344.0_1900.92;, Nord (Norvegia)_nan_16036.0_8.68; Russia europea e Ural (Russia)_1560000.0_1369812.0_8161.37; Svezia_2700000.0_129132.0_91.14;
06:40 21-04-2022,154,80,32,8440000.0,21700,4370000,3648612,731.29,0,0,0,2010000,657476,2523.71,2800000,554508,7584.15,3180000,902236,164.92,215000,,,3170000,944436,377.58,,0,0,,0,0,1940000,136728,1119.72,1050000,10128,108.5,784000,70896,828.94,landia è esportata _9000.0_-1688.0_4.34;landia è esportata _1000000.0_-739344.0_1900.92;, Nord (Norvegia)_nan_16036.0_8.68; Russia europea e Ural (Russia)_1560000.0_1369812.0_8159.2; Svezia_2700000.0_129132.0_91.14;
06:50 21-04-2022,154,80,32,8440000.0,21700,4370000,3648612,731.29,0,0,0,2010000,657476,2523.71,2800000,554508,7584.15,3180000,902236,164.92,215000,,,3170000,944436,377.58,,0,0,,0,0,1940000,136728,1119.72,1050000,10128,108.5,784000,70896,828.94,landia è esportata _9000.0_-1688.0_4.34;landia è esportata _1000000.0_-739344.0_1900.92;, Nord (Norvegia)_nan_16036.0_8.68; Russia europea e Ural (Russia)_1560000.0_1369812.0_8159.2; Svezia_2700000.0_129132.0_91.14;
07:00 21-04-2022,154,80,32,8440000.0,21700,4370000,3648612,731.29,0,0,0,2010000,657476,2523.71,2800000,554508,7584.15,3180000,902236,164.92,215000,,,3170000,944436,377.58,,0,0,,0,0,1940000,136728,1119.72,1050000,10128,108.5,784000,70896,828.94,landia è esportata _9000.0_-1688.0_4.34;landia è esportata _1000000.0_-739344.0_1900.92;, Nord (Norvegia)_nan_16036.0_8.68; Russia europea e Ural (Russia)_1560000.0_1369812.0_8159.2; Svezia_2700000.0_129132.0_91.14;
07:10 21-04-2022,147,81,34,8930000.0,21900,4370000,3649691,729.27,0,0,0,2010000,658141,2516.31,2800000,559018,7623.39,3180000,869782,159.87,215000,,,3170000,1133217,453.33,,0,0,,0,0,1940000,140201,1140.99,1050000,9823,107.31,784000,66975,779.64,landia è esportata _9000.0_-1786.0_4.38;landia è esportata _1000000.0_-738511.0_1811.13;, Nord (Norvegia)_nan_18753.0_10.95; Russia europea e Ural (Russia)_1560000.0_1359146.0_8065.77; Svezia_2700000.0_465253.0_313.17;
07:20 21-04-2022,147,81,34,8930000.0,21900,4370000,3649691,729.27,0,0,0,2010000,658141,2516.31,2800000,559018,7623.39,3180000,869782,159.87,215000,,,3170000,1133217,453.33,,0,0,,0,0,1940000,140201,1140.99,1050000,9823,107.31,784000,66975,779.64,landia è esportata _9000.0_-1786.0_4.38;landia è esportata _1000000.0_-738511.0_1811.13;, Nord (Norvegia)_nan_18753.0_10.95; Russia europea e Ural (Russia)_1560000.0_1359146.0_8065.77; Svezia_2700000.0_465253.0_313.17;
07:30 21-04-2022,147,81,34,8930000.0,21900,4370000,3649691,729.27,0,0,0,2010000,658141,2516.31,2800000,559018,7623.39,3180000,869782,159.87,215000,,,3170000,1133217,453.33,,0,0,,0,0,1940000,140201,1140.99,1050000,9823,107.31,784000,66975,779.64,landia è esportata _9000.0_-1786.0_4.38;landia è esportata _1000000.0_-738511.0_1811.13;, Nord (Norvegia)_nan_18753.0_10.95; Russia europea e Ural (Russia)_1560000.0_1359146.0_8065.77; Svezia_2700000.0_465253.0_313.17;
07:40 21-04-2022,147,81,34,8930000.0,21900,4370000,3649691,729.27,0,0,0,2010000,658141,2516.31,2800000,559018,7623.39,3180000,869782,159.87,215000,,,3170000,1133217,453.33,,0,0,,0,0,1940000,140201,1140.99,1050000,9823,107.31,784000,66975,779.64,landia è esportata _9000.0_-1786.0_4.38;landia è esportata _1000000.0_-738511.0_1811.13;, Nord (Norvegia)_nan_18753.0_10.95; Russia europea e Ural (Russia)_1560000.0_1359146.0_8065.77; Svezia_2700000.0_465253.0_313.17;
07:50 21-04-2022,147,81,34,8930000.0,21900,4370000,3649691,729.27,0,0,0,2010000,658141,2516.31,2800000,559018,7623.39,3180000,869782,159.87,215000,,,3170000,1133217,453.33,,0,0,,0,0,1940000,140201,1140.99,1050000,9823,107.31,784000,66975,779.64,landia è esportata _9000.0_-1786.0_4.38;landia è esportata _1000000.0_-738511.0_1811.13;, Nord (Norvegia)_nan_18753.0_10.95; Russia europea e Ural (Russia)_1560000.0_1359146.0_8065.77; Svezia_2700000.0_465253.0_313.17;
08:00 21-04-2022,147,81,34,8930000.0,21900,4370000,3649691,729.27,0,0,0,2010000,658141,2516.31,2800000,559018,7623.39,3180000,869782,159.87,215000,,,3170000,1133217,453.33,,0,0,,0,0,1940000,140201,1140.99,1050000,9823,107.31,784000,66975,779.64,landia è esportata _9000.0_-1786.0_4.38;landia è esportata _1000000.0_-738511.0_1811.13;, Nord (Norvegia)_nan_18753.0_10.95; Russia europea e Ural (Russia)_1560000.0_1359146.0_8065.77; Svezia_2700000.0_465253.0_313.17;
08:10 21-04-2022,160,80,41,10400000.0,27600,4370000,3461120,687.24,0,0,0,2010000,723840,2760.0,2800000,1021280,13880.04,3180000,925600,168.36,215000,,,3170000,1736800,690.0,,0,0,,0,0,1940000,167440,1360.68,1050000,11440,121.44,784000,83200,963.24,landia è esportata _9000.0_-2080.0_5.52;landia è esportata _1000000.0_-923520.0_2450.88;, Nord (Norvegia)_nan_26000.0_13.8; Russia europea e Ural (Russia)_1560000.0_1040000.0_6149.28; Svezia_2700000.0_1204320.0_805.92;
08:20 21-04-2022,160,80,41,10400000.0,27600,4370000,3461120,687.24,0,0,0,2010000,723840,2760.0,2800000,1021280,13880.04,3180000,925600,168.36,215000,,,3170000,1736800,690.0,,0,0,,0,0,1940000,167440,1360.68,1050000,11440,121.44,784000,83200,963.24,landia è esportata _9000.0_-2080.0_5.52;landia è esportata _1000000.0_-923520.0_2450.88;, Nord (Norvegia)_nan_26000.0_13.8; Russia europea e Ural (Russia)_1560000.0_1040000.0_6149.28; Svezia_2700000.0_1204320.0_805.92;
08:30 21-04-2022,160,80,41,10400000.0,27600,4370000,3461120,687.24,0,0,0,2010000,723840,2760.0,2800000,1021280,13880.04,3180000,925600,168.36,215000,,,3170000,1736800,690.0,,0,0,,0,0,1940000,167440,1360.68,1050000,11440,121.44,784000,83200,963.24,landia è esportata _9000.0_-2080.0_5.52;landia è esportata _1000000.0_-923520.0_2450.88;, Nord (Norvegia)_nan_26000.0_13.8; Russia europea e Ural (Russia)_1560000.0_1040000.0_6149.28; Svezia_2700000.0_1204320.0_805.92;
08:40 21-04-2022,160,80,41,10400000.0,27600,4370000,3461120,687.24,0,0,0,2010000,723840,2760.0,2800000,1021280,13880.04,3180000,925600,168.36,215000,,,3170000,1736800,690.0,,0,0,,0,0,1940000,167440,1360.68,1050000,11440,121.44,784000,83200,963.24,landia è esportata _9000.0_-2080.0_5.52;landia è esportata _1000000.0_-923520.0_2450.88;, Nord (Norvegia)_nan_26000.0_13.8; Russia europea e Ural (Russia)_1560000.0_1040000.0_6149.28; Svezia_2700000.0_1204320.0_805.92;
08:50 21-04-2022,160,80,41,10400000.0,27600,4370000,3461120,687.24,0,0,0,2010000,723840,2760.0,2800000,1021280,13880.04,3180000,925600,168.36,215000,,,3170000,1736800,690.0,,0,0,,0,0,1940000,167440,1360.68,1050000,11440,121.44,784000,83200,963.24,landia è esportata _9000.0_-2080.0_5.52;landia è esportata _1000000.0_-923520.0_2450.88;, Nord (Norvegia)_nan_26000.0_13.8; Russia europea e Ural (Russia)_1560000.0_1040000.0_6149.28; Svezia_2700000.0_1204320.0_805.92;
09:00 21-04-2022,160,80,41,10400000.0,27600,4370000,3461120,687.24,0,0,0,2010000,723840,2760.0,2800000,1021280,13880.04,3180000,925600,168.36,215000,,,3170000,1736800,690.0,,0,0,,0,0,1940000,167440,1360.68,1050000,11440,121.44,784000,83200,963.24,landia è esportata _9000.0_-2080.0_5.52;landia è esportata _1000000.0_-923520.0_2450.88;, Nord (Norvegia)_nan_26000.0_13.8; Russia europea e Ural (Russia)_1560000.0_1040000.0_6149.28; Svezia_2700000.0_1204320.0_805.92;
09:10 21-04-2022,130,84,40,9740000.0,21000,4370000,3648604,728.7,0,0,0,2010000,696410,2662.8,2800000,601932,8211.0,3180000,399340,73.5,215000,,,3170000,1895404,756.0,,0,0,,0,0,1940000,118828,970.2,1050000,9740,107.1,784000,50648,594.3,landia è esportata _9000.0_-1948.0_4.2;landia è esportata _1000000.0_-1013934.0_2186.1;, Nord (Norvegia)_nan_23376.0_12.6; Russia europea e Ural (Russia)_1560000.0_1015882.0_6027.0; Svezia_2700000.0_1278862.0_856.8;
09:20 21-04-2022,130,84,40,9740000.0,21000,4370000,3648604,728.7,0,0,0,2010000,696410,2662.8,2800000,601932,8211.0,3180000,399340,73.5,215000,,,3170000,1895404,756.0,,0,0,,0,0,1940000,118828,970.2,1050000,9740,107.1,784000,50648,594.3,landia è esportata _9000.0_-1948.0_4.2;landia è esportata _1000000.0_-1013934.0_2186.1;, Nord (Norvegia)_nan_23376.0_12.6; Russia europea e Ural (Russia)_1560000.0_1015882.0_6027.0; Svezia_2700000.0_1278862.0_856.8;
09:30 21-04-2022,130,84,40,9740000.0,21000,4370000,3648604,728.7,0,0,0,2010000,696410,2662.8,2800000,601932,8211.0,3180000,399340,73.5,215000,,,3170000,1895404,756.0,,0,0,,0,0,1940000,118828,970.2,1050000,9740,107.1,784000,50648,594.3,landia è esportata _9000.0_-1948.0_4.2;landia è esportata _1000000.0_-1013934.0_2186.1;, Nord (Norvegia)_nan_23376.0_12.6; Russia europea e Ural (Russia)_1560000.0_1015882.0_6027.0; Svezia_2700000.0_1278862.0_856.8;
09:40 21-04-2022,130,84,40,9740000.0,21000,4370000,3648604,728.7,0,0,0,2010000,696410,2662.8,2800000,601932,8211.0,3180000,399340,73.5,215000,,,3170000,1895404,756.0,,0,0,,0,0,1940000,118828,970.2,1050000,9740,107.1,784000,50648,594.3,landia è esportata _9000.0_-1948.0_4.2;landia è esportata _1000000.0_-1013934.0_2186.1;, Nord (Norvegia)_nan_23376.0_12.6; Russia europea e Ural (Russia)_1560000.0_1015882.0_6027.0; Svezia_2700000.0_1278862.0_856.8;
09:50 21-04-2022,130,84,40,9740000.0,21000,4370000,3648604,728.7,0,0,0,2010000,696410,2662.8,2800000,601932,8211.0,3180000,399340,73.5,215000,,,3170000,1895404,756.0,,0,0,,0,0,1940000,118828,970.2,1050000,9740,107.1,784000,50648,594.3,landia è esportata _9000.0_-1948.0_4.2;landia è esportata _1000000.0_-1013934.0_2186.1;, Nord (Norvegia)_nan_23376.0_12.6; Russia europea e Ural (Russia)_1560000.0_1015882.0_6027.0; Svezia_2700000.0_1278862.0_856.8;
10:00 21-04-2022,130,84,40,9740000.0,21000,4370000,3648604,728.7,0,0,0,2010000,696410,2662.8,2800000,601932,8211.0,3180000,399340,73.5,215000,,,3170000,1895404,756.0,,0,0,,0,0,1940000,118828,970.2,1050000,9740,107.1,784000,50648,594.3,landia è esportata _9000.0_-1948.0_4.2;landia è esportata _1000000.0_-1013934.0_2186.1;, Nord (Norvegia)_nan_23376.0_12.6; Russia europea e Ural (Russia)_1560000.0_1015882.0_6027.0; Svezia_2700000.0_1278862.0_856.8;
10:10 21-04-2022,131,84,39,9640000.0,21000,4370000,3644884,728.7,0,0,0,2010000,718180,2753.1,2800000,598644,8185.8,3180000,162916,29.4,215000,,,3170000,1963668,785.4,,0,0,,0,0,1940000,117608,963.9,1050000,23136,249.9,784000,49164,571.2,landia è esportata _9000.0_-2892.0_6.3;landia è esportata _1000000.0_-1018948.0_2219.7;, Nord (Norvegia)_nan_28920.0_14.7; Russia europea e Ural (Russia)_1560000.0_975568.0_5802.3; Svezia_2700000.0_1357312.0_915.6;
10:20 21-04-2022,131,84,39,9640000.0,21000,4370000,3644884,728.7,0,0,0,2010000,718180,2753.1,2800000,598644,8185.8,3180000,162916,29.4,215000,,,3170000,1963668,785.4,,0,0,,0,0,1940000,117608,963.9,1050000,23136,249.9,784000,49164,571.2,landia è esportata _9000.0_-2892.0_6.3;landia è esportata _1000000.0_-1018948.0_2219.7;, Nord (Norvegia)_nan_28920.0_14.7; Russia europea e Ural (Russia)_1560000.0_975568.0_5802.3; Svezia_2700000.0_1357312.0_915.6;
10:30 21-04-2022,131,84,39,9640000.0,21000,4370000,3644884,728.7,0,0,0,2010000,718180,2753.1,2800000,598644,8185.8,3180000,162916,29.4,215000,,,3170000,1963668,785.4,,0,0,,0,0,1940000,117608,963.9,1050000,23136,249.9,784000,49164,571.2,landia è esportata _9000.0_-2892.0_6.3;landia è esportata _1000000.0_-1018948.0_2219.7;, Nord (Norvegia)_nan_28920.0_14.7; Russia europea e Ural (Russia)_1560000.0_975568.0_5802.3; Svezia_2700000.0_1357312.0_915.6;
10:40 21-04-2022,131,84,39,9640000.0,21000,4370000,3644884,728.7,0,0,0,2010000,718180,2753.1,2800000,598644,8185.8,3180000,162916,29.4,215000,,,3170000,1963668,785.4,,0,0,,0,0,1940000,117608,963.9,1050000,23136,249.9,784000,49164,571.2,landia è esportata _9000.0_-2892.0_6.3;landia è esportata _1000000.0_-1018948.0_2219.7;, Nord (Norvegia)_nan_28920.0_14.7; Russia europea e Ural (Russia)_1560000.0_975568.0_5802.3; Svezia_2700000.0_1357312.0_915.6;
10:50 21-04-2022,131,84,39,9640000.0,21000,4370000,3644884,728.7,0,0,0,2010000,718180,2753.1,2800000,598644,8185.8,3180000,162916,29.4,215000,,,3170000,1963668,785.4,,0,0,,0,0,1940000,117608,963.9,1050000,23136,249.9,784000,49164,571.2,landia è esportata _9000.0_-2892.0_6.3;landia è esportata _1000000.0_-1018948.0_2219.7;, Nord (Norvegia)_nan_28920.0_16.8; Russia europea e Ural (Russia)_1560000.0_975568.0_5800.2; Svezia_2700000.0_1357312.0_915.6;
11:00 21-04-2022,131,84,39,9640000.0,21000,4370000,3644884,728.7,0,0,0,2010000,718180,2753.1,2800000,598644,8185.8,3180000,162916,29.4,215000,,,3170000,1963668,785.4,,0,0,,0,0,1940000,117608,963.9,1050000,23136,249.9,784000,49164,571.2,landia è esportata _9000.0_-2892.0_6.3;landia è esportata _1000000.0_-1018948.0_2219.7;, Nord (Norvegia)_nan_28920.0_16.8; Russia europea e Ural (Russia)_1560000.0_975568.0_5800.2; Svezia_2700000.0_1357312.0_915.6;
11:10 21-04-2022,159,80,41,10500000.0,27800,4370000,3437700,683.88,0,0,0,2010000,729750,2785.56,2800000,1061550,14444.88,3180000,614250,111.2,215000,,,3170000,1990800,792.3,,0,0,,0,0,1940000,152250,1237.1,1050000,17850,197.38,784000,67200,775.62,landia è esportata _9000.0_-2100.0_5.56;landia è esportata _1000000.0_-1022700.0_2707.72;, Nord (Norvegia)_nan_31500.0_16.68; Russia europea e Ural (Russia)_1560000.0_975450.0_5776.84; Svezia_2700000.0_1421700.0_975.78;
11:20 21-04-2022,159,80,41,10500000.0,27800,4370000,3437700,683.88,0,0,0,2010000,729750,2785.56,2800000,1061550,14444.88,3180000,614250,111.2,215000,,,3170000,1990800,792.3,,0,0,,0,0,1940000,152250,1237.1,1050000,17850,197.38,784000,67200,775.62,landia è esportata _9000.0_-2100.0_5.56;landia è esportata _1000000.0_-1022700.0_2707.72;, Nord (Norvegia)_nan_31500.0_16.68; Russia europea e Ural (Russia)_1560000.0_975450.0_5776.84; Svezia_2700000.0_1421700.0_975.78;
