timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
22:10 23-04-2022,285,51,51,2030000,9640.0,0,0,0,0,0,0,72700,11774.0,44.34,0,0,0,1930000,694260.0,127.25,1490000,0,0.0,152000,34307.0,13.5,580000,213962.0,1125.95,,0,0,4460000,877366.0,7152.88,866000,9947.0,106.04,,23142.0,269.92, Malta_200000.0_-143318.0_680.58;, Meridione (Italia)_nan_165242.0_798.19;
22:20 23-04-2022,285,51,51,2030000,9640.0,0,0,0,0,0,0,72700,11774.0,44.34,0,0,0,1930000,694260.0,127.25,1490000,0,0.0,152000,34307.0,13.5,580000,213962.0,1125.95,,0,0,4460000,877366.0,7152.88,866000,9947.0,106.04,,23142.0,269.92, Malta_200000.0_-143318.0_680.58;, Meridione (Italia)_nan_165242.0_798.19;
22:30 23-04-2022,285,51,51,2030000,9640.0,0,0,0,0,0,0,72700,11774.0,44.34,0,0,0,1930000,694260.0,127.25,1490000,0,0.0,152000,34307.0,13.5,580000,213962.0,1125.95,,0,0,4460000,877366.0,7152.88,866000,9947.0,106.04,,23142.0,269.92, Malta_200000.0_-143318.0_680.58;, Meridione (Italia)_nan_165242.0_798.19;
22:40 23-04-2022,285,51,51,2030000,9640.0,0,0,0,0,0,0,72700,11774.0,44.34,0,0,0,1930000,694260.0,127.25,1490000,0,0.0,152000,34307.0,13.5,580000,213962.0,1125.95,,0,0,4460000,877366.0,7152.88,866000,9947.0,106.04,,23142.0,269.92, Malta_200000.0_-143318.0_680.58;, Meridione (Italia)_nan_165242.0_798.19;
22:50 23-04-2022,374,37,37,2340000,14600.0,0,0,0,0,0,0,72700,18018.0,68.62,0,0,0,1930000,368316.0,67.16,1490000,0,0.0,152000,2106.0,1.46,580000,368316.0,1941.8,,0,0,4460000,1213992.0,9917.78,866000,0.0,0.0,,28080.0,327.04, Malta_200000.0_-185094.0_1154.86;, Meridione (Italia)_nan_341406.0_2276.14;
23:00 23-04-2022,295,49,49,2140000,10500.0,0,0,0,0,0,0,72700,11556.0,44.1,0,0,0,1930000,632798.0,115.5,1490000,0,0.0,152000,34668.0,13.65,580000,210362.0,1105.65,,0,0,4460000,876758.0,7138.95,866000,9844.0,106.05,,23112.0,269.85, Malta_200000.0_-184896.0_907.2;, Meridione (Italia)_nan_340688.0_1706.25;
23:10 23-04-2022,295,49,49,2140000,10500.0,0,0,0,0,0,0,72700,11556.0,44.1,0,0,0,1930000,632798.0,115.5,1490000,0,0.0,152000,34668.0,13.65,580000,210362.0,1105.65,,0,0,4460000,876758.0,7138.95,866000,9844.0,106.05,,23112.0,269.85, Malta_200000.0_-184896.0_907.2;, Meridione (Italia)_nan_340688.0_1706.25;
23:20 23-04-2022,295,49,49,2140000,10500.0,0,0,0,0,0,0,72700,11556.0,44.1,0,0,0,1930000,632798.0,115.5,1490000,0,0.0,152000,34668.0,13.65,580000,210362.0,1105.65,,0,0,4460000,876758.0,7138.95,866000,9844.0,106.05,,23112.0,269.85, Malta_200000.0_-184896.0_907.2;, Meridione (Italia)_nan_340688.0_1706.25;
23:30 23-04-2022,295,49,49,2140000,10500.0,0,0,0,0,0,0,72700,11556.0,44.1,0,0,0,1930000,632798.0,115.5,1490000,0,0.0,152000,34668.0,13.65,580000,210362.0,1105.65,,0,0,4460000,876758.0,7138.95,866000,9844.0,106.05,,23112.0,269.85, Malta_200000.0_-184896.0_907.2;, Meridione (Italia)_nan_340688.0_1706.25;
23:40 23-04-2022,295,49,49,2140000,10500.0,0,0,0,0,0,0,72700,11556.0,44.1,0,0,0,1930000,632798.0,115.5,1490000,0,0.0,152000,34668.0,13.65,580000,210362.0,1105.65,,0,0,4460000,876758.0,7138.95,866000,9844.0,106.05,,23112.0,269.85, Malta_200000.0_-184896.0_907.2;, Meridione (Italia)_nan_340688.0_1706.25;
23:50 23-04-2022,356,40,40,2080000,12300.0,0,0,0,0,0,0,72700,17056.0,65.19,0,0,0,1930000,449696.0,82.41,1490000,0,0.0,152000,2080.0,1.23,580000,370448.0,1948.32,,0,0,4460000,1206816.0,9832.62,866000,0.0,0.0,,28080.0,325.95, Malta_200000.0_-123136.0_728.16;, Meridione (Italia)_nan_6032.0_44.28;
00:00 24-04-2022,356,40,40,2080000,12300.0,0,0,0,0,0,0,72700,17056.0,65.19,0,0,0,1930000,449696.0,82.41,1490000,0,0.0,152000,2080.0,1.23,580000,370448.0,1948.32,,0,0,4460000,1206816.0,9832.62,866000,0.0,0.0,,28080.0,325.95, Malta_200000.0_-123136.0_728.16;, Meridione (Italia)_nan_6032.0_44.28;
00:10 24-04-2022,292,48,48,1740000,8450.0,0,0,0,0,0,0,72700,11658.0,44.79,0,0,0,1930000,641016.0,117.45,1490000,0,0.0,152000,35148.0,14.37,580000,135720.0,714.02,,0,0,4460000,878004.0,7159.69,866000,9918.0,106.47,,22620.0,262.8, Malta_200000.0_-123192.0_598.26;, Meridione (Italia)_nan_6090.0_31.27;
00:20 24-04-2022,292,48,48,1740000,8450.0,0,0,0,0,0,0,72700,11658.0,44.79,0,0,0,1930000,641016.0,117.45,1490000,0,0.0,152000,35148.0,14.37,580000,135720.0,714.02,,0,0,4460000,878004.0,7159.69,866000,9918.0,106.47,,22620.0,262.8, Malta_200000.0_-123192.0_598.26;, Meridione (Italia)_nan_6090.0_31.27;
00:30 24-04-2022,292,48,48,1740000,8450.0,0,0,0,0,0,0,72700,11658.0,44.79,0,0,0,1930000,641016.0,117.45,1490000,0,0.0,152000,35148.0,14.37,580000,135720.0,714.02,,0,0,4460000,878004.0,7159.69,866000,9918.0,106.47,,22620.0,262.8, Malta_200000.0_-123192.0_598.26;, Meridione (Italia)_nan_6090.0_31.27;
00:40 24-04-2022,292,48,48,1740000,8450.0,0,0,0,0,0,0,72700,11658.0,44.79,0,0,0,1930000,641016.0,117.45,1490000,0,0.0,152000,35148.0,14.37,580000,135720.0,714.02,,0,0,4460000,878004.0,7159.69,866000,9918.0,106.47,,22620.0,262.8, Malta_200000.0_-123192.0_598.26;, Meridione (Italia)_nan_6090.0_31.27;
00:50 24-04-2022,355,33,33,1900000,11200.0,0,0,0,0,0,0,72700,15960.0,61.6,0,0,0,1930000,487730.0,89.6,1490000,0,0.0,152000,3990.0,1.12,580000,7030.0,36.96,,0,0,4460000,890340.0,7240.8,866000,0.0,0.0,,25080.0,291.2, Malta_200000.0_-93100.0_548.8;, Meridione (Italia)_nan_469680.0_3479.84;
01:00 24-04-2022,286,48,48,2100000,10000.0,0,0,0,0,0,0,72700,11760.0,45.0,0,0,0,1930000,653520.0,120.0,1490000,0,0.0,152000,33180.0,13.0,580000,87570.0,461.0,,0,0,4460000,813750.0,6638.0,866000,9870.0,106.0,,21630.0,252.0, Malta_200000.0_-93030.0_443.0;, Meridione (Italia)_nan_468720.0_2364.0;
01:10 24-04-2022,286,48,48,2100000,10000.0,0,0,0,0,0,0,72700,11760.0,45.0,0,0,0,1930000,653520.0,120.0,1490000,0,0.0,152000,33180.0,13.0,580000,87570.0,461.0,,0,0,4460000,813750.0,6638.0,866000,9870.0,106.0,,21630.0,252.0, Malta_200000.0_-93030.0_443.0;, Meridione (Italia)_nan_468720.0_2364.0;
01:20 24-04-2022,286,48,48,2100000,10000.0,0,0,0,0,0,0,72700,11760.0,45.0,0,0,0,1930000,653520.0,120.0,1490000,0,0.0,152000,33180.0,13.0,580000,87570.0,461.0,,0,0,4460000,813750.0,6638.0,866000,9870.0,106.0,,21630.0,252.0, Malta_200000.0_-93030.0_443.0;, Meridione (Italia)_nan_468720.0_2364.0;
01:30 24-04-2022,286,48,48,2100000,10000.0,0,0,0,0,0,0,72700,11760.0,45.0,0,0,0,1930000,653520.0,120.0,1490000,0,0.0,152000,33180.0,13.0,580000,87570.0,461.0,,0,0,4460000,813750.0,6638.0,866000,9870.0,106.0,,21630.0,252.0, Malta_200000.0_-93030.0_443.0;, Meridione (Italia)_nan_468720.0_2364.0;
01:40 24-04-2022,286,48,48,2100000,10000.0,0,0,0,0,0,0,72700,11760.0,45.0,0,0,0,1930000,653520.0,120.0,1490000,0,0.0,152000,33180.0,13.0,580000,87570.0,461.0,,0,0,4460000,813750.0,6638.0,866000,9870.0,106.0,,21630.0,252.0, Malta_200000.0_-93030.0_443.0;, Meridione (Italia)_nan_468720.0_2364.0;
01:50 24-04-2022,340,34,34,1720000,9730.0,0,0,0,0,0,0,72700,15996.0,61.3,0,0,0,1930000,500520.0,91.46,1490000,0,0.0,152000,8944.0,3.89,580000,0.0,0.0,,0,0,4460000,917104.0,7477.5,866000,0.0,0.0,,23048.0,268.55, Malta_200000.0_-87032.0_492.34;, Meridione (Italia)_nan_254216.0_1827.29;
02:00 24-04-2022,265,53,53,1700000,7520.0,0,0,0,0,0,0,72700,10710.0,40.61,0,0,0,1930000,632060.0,115.81,1490000,0,0.0,152000,33830.0,13.54,580000,97750.0,515.12,,0,0,4460000,639540.0,5223.39,866000,11050.0,119.57,,21080.0,245.15, Malta_200000.0_-87040.0_385.02;, Meridione (Italia)_nan_254150.0_1247.57;
02:10 24-04-2022,265,53,53,1700000,7520.0,0,0,0,0,0,0,72700,10710.0,40.61,0,0,0,1930000,632060.0,115.81,1490000,0,0.0,152000,33830.0,13.54,580000,97750.0,515.12,,0,0,4460000,639540.0,5223.39,866000,11050.0,119.57,,21080.0,245.15, Malta_200000.0_-87040.0_385.02;, Meridione (Italia)_nan_254150.0_1247.57;
02:20 24-04-2022,265,53,53,1700000,7520.0,0,0,0,0,0,0,72700,10710.0,40.61,0,0,0,1930000,632060.0,115.81,1490000,0,0.0,152000,33830.0,13.54,580000,97750.0,515.12,,0,0,4460000,639540.0,5223.39,866000,11050.0,119.57,,21080.0,245.15, Malta_200000.0_-87040.0_385.02;, Meridione (Italia)_nan_254150.0_1247.57;
02:30 24-04-2022,265,53,53,1700000,7520.0,0,0,0,0,0,0,72700,10710.0,40.61,0,0,0,1930000,632060.0,115.81,1490000,0,0.0,152000,33830.0,13.54,580000,97750.0,515.12,,0,0,4460000,639540.0,5223.39,866000,11050.0,119.57,,21080.0,245.15, Malta_200000.0_-87040.0_385.02;, Meridione (Italia)_nan_254150.0_1247.57;
02:40 24-04-2022,265,53,53,1700000,7520.0,0,0,0,0,0,0,72700,10710.0,40.61,0,0,0,1930000,632060.0,115.81,1490000,0,0.0,152000,33830.0,13.54,580000,97750.0,515.12,,0,0,4460000,639540.0,5223.39,866000,11050.0,119.57,,21080.0,245.15, Malta_200000.0_-87040.0_385.02;, Meridione (Italia)_nan_254150.0_1247.57;
02:50 24-04-2022,334,34,34,1580000,8780.0,0,0,0,0,0,0,72700,18012.0,69.36,0,0,0,1930000,501018.0,91.31,1490000,0,0.0,152000,11060.0,4.39,580000,0.0,0.0,,0,0,4460000,1018942.0,8305.88,866000,0.0,0.0,,20066.0,233.55, Malta_200000.0_-42028.0_233.55;, Meridione (Italia)_nan_11060.0_75.51;
03:00 24-04-2022,259,52,52,1280000,5530.0,0,0,0,0,0,0,72700,10624.0,40.92,0,0,0,1930000,574080.0,105.07,1490000,0,0.0,152000,34432.0,13.83,580000,42240.0,222.86,,0,0,4460000,565888.0,4624.19,866000,20096.0,218.44,,21504.0,250.51, Malta_200000.0_-41984.0_181.38;, Meridione (Italia)_nan_11008.0_54.19;
03:10 24-04-2022,259,52,52,1280000,5530.0,0,0,0,0,0,0,72700,10624.0,40.92,0,0,0,1930000,574080.0,105.07,1490000,0,0.0,152000,34432.0,13.83,580000,42240.0,222.86,,0,0,4460000,565888.0,4624.19,866000,20096.0,218.44,,21504.0,250.51, Malta_200000.0_-41984.0_181.38;, Meridione (Italia)_nan_11008.0_54.19;
03:20 24-04-2022,259,52,52,1280000,5530.0,0,0,0,0,0,0,72700,10624.0,40.92,0,0,0,1930000,574080.0,105.07,1490000,0,0.0,152000,34432.0,13.83,580000,42240.0,222.86,,0,0,4460000,565888.0,4624.19,866000,20096.0,218.44,,21504.0,250.51, Malta_200000.0_-41984.0_181.38;, Meridione (Italia)_nan_11008.0_54.19;
03:30 24-04-2022,259,52,52,1280000,5530.0,0,0,0,0,0,0,72700,10624.0,40.92,0,0,0,1930000,574080.0,105.07,1490000,0,0.0,152000,34432.0,13.83,580000,42240.0,222.86,,0,0,4460000,565888.0,4624.19,866000,20096.0,218.44,,21504.0,250.51, Malta_200000.0_-41984.0_181.38;, Meridione (Italia)_nan_11008.0_54.19;
03:40 24-04-2022,259,52,52,1280000,5530.0,0,0,0,0,0,0,72700,10624.0,40.92,0,0,0,1930000,574080.0,105.07,1490000,0,0.0,152000,34432.0,13.83,580000,42240.0,222.86,,0,0,4460000,565888.0,4624.19,866000,20096.0,218.44,,21504.0,250.51, Malta_200000.0_-41984.0_181.38;, Meridione (Italia)_nan_11008.0_54.19;
03:50 24-04-2022,266,51,51,1410000,6250.0,0,0,0,0,0,0,72700,18048.0,68.75,0,0,0,1930000,607005.0,111.25,1490000,0,0.0,152000,1974.0,0.62,580000,0.0,0.0,,0,0,4460000,561039.0,4581.25,866000,0.0,0.0,,22983.0,268.12, Malta_200000.0_-24957.0_110.62;, Meridione (Italia)_nan_198951.0_1219.38;
04:00 24-04-2022,257,53,53,1640000,6990.0,0,0,0,0,0,0,72700,11480.0,44.04,0,0,0,1930000,662888.0,120.93,1490000,0,0.0,152000,32636.0,13.28,580000,43788.0,229.97,,0,0,4460000,666824.0,5428.43,866000,656.0,7.69,,22140.0,256.53, Malta_200000.0_-25092.0_106.95;, Meridione (Italia)_nan_199588.0_889.13;
04:10 24-04-2022,257,53,53,1640000,6990.0,0,0,0,0,0,0,72700,11480.0,44.04,0,0,0,1930000,662888.0,120.93,1490000,0,0.0,152000,32636.0,13.28,580000,43788.0,229.97,,0,0,4460000,666824.0,5428.43,866000,656.0,7.69,,22140.0,256.53, Malta_200000.0_-25092.0_106.95;, Meridione (Italia)_nan_199588.0_889.13;
04:20 24-04-2022,257,53,53,1640000,6990.0,0,0,0,0,0,0,72700,11480.0,44.04,0,0,0,1930000,662888.0,120.93,1490000,0,0.0,152000,32636.0,13.28,580000,43788.0,229.97,,0,0,4460000,666824.0,5428.43,866000,656.0,7.69,,22140.0,256.53, Malta_200000.0_-25092.0_106.95;, Meridione (Italia)_nan_199588.0_889.13;
04:30 24-04-2022,257,53,53,1640000,6990.0,0,0,0,0,0,0,72700,11480.0,44.04,0,0,0,1930000,662888.0,120.93,1490000,0,0.0,152000,32636.0,13.28,580000,43788.0,229.97,,0,0,4460000,666824.0,5428.43,866000,656.0,7.69,,22140.0,256.53, Malta_200000.0_-25092.0_106.95;, Meridione (Italia)_nan_199588.0_889.13;
04:40 24-04-2022,257,53,53,1640000,6990.0,0,0,0,0,0,0,72700,11480.0,44.04,0,0,0,1930000,662888.0,120.93,1490000,0,0.0,152000,32636.0,13.28,580000,43788.0,229.97,,0,0,4460000,666824.0,5428.43,866000,656.0,7.69,,22140.0,256.53, Malta_200000.0_-25092.0_106.95;, Meridione (Italia)_nan_199588.0_889.13;
04:50 24-04-2022,248,54,54,1360000,5630.0,0,0,0,0,0,0,72700,17952.0,69.25,0,0,0,1930000,625464.0,114.85,1490000,0,0.0,152000,2040.0,0.56,580000,0.0,0.0,,0,0,4460000,505376.0,4126.23,866000,0.0,0.0,,19040.0,221.82, Malta_200000.0_-44064.0_182.41;, Meridione (Italia)_nan_190128.0_1097.29;
05:00 24-04-2022,254,54,54,1630000,6910.0,0,0,0,0,0,0,72700,11410.0,43.53,0,0,0,1930000,664877.0,122.31,1490000,0,0.0,152000,32274.0,13.13,580000,51834.0,273.64,,0,0,4460000,656727.0,5366.31,866000,652.0,7.6,,22168.0,258.43, Malta_200000.0_-44010.0_186.57;, Meridione (Italia)_nan_190058.0_825.05;
05:10 24-04-2022,254,54,54,1630000,6910.0,0,0,0,0,0,0,72700,11410.0,43.53,0,0,0,1930000,664877.0,122.31,1490000,0,0.0,152000,32274.0,13.13,580000,51834.0,273.64,,0,0,4460000,656727.0,5366.31,866000,652.0,7.6,,22168.0,258.43, Malta_200000.0_-44010.0_186.57;, Meridione (Italia)_nan_190058.0_825.05;
05:20 24-04-2022,254,54,54,1630000,6910.0,0,0,0,0,0,0,72700,11410.0,43.53,0,0,0,1930000,664877.0,122.31,1490000,0,0.0,152000,32274.0,13.13,580000,51834.0,273.64,,0,0,4460000,656727.0,5366.31,866000,652.0,7.6,,22168.0,258.43, Malta_200000.0_-44010.0_186.57;, Meridione (Italia)_nan_190058.0_825.05;
05:30 24-04-2022,254,54,54,1630000,6910.0,0,0,0,0,0,0,72700,11410.0,43.53,0,0,0,1930000,664877.0,122.31,1490000,0,0.0,152000,32274.0,13.13,580000,51834.0,273.64,,0,0,4460000,656727.0,5366.31,866000,652.0,7.6,,22168.0,258.43, Malta_200000.0_-44010.0_186.57;, Meridione (Italia)_nan_190058.0_825.05;
05:40 24-04-2022,254,54,54,1630000,6910.0,0,0,0,0,0,0,72700,11410.0,43.53,0,0,0,1930000,664877.0,122.31,1490000,0,0.0,152000,32274.0,13.13,580000,51834.0,273.64,,0,0,4460000,656727.0,5366.31,866000,652.0,7.6,,22168.0,258.43, Malta_200000.0_-44010.0_186.57;, Meridione (Italia)_nan_190058.0_825.05;
05:50 24-04-2022,253,53,53,1370000,5790.0,0,0,0,0,0,0,72700,17947.0,68.9,0,0,0,1930000,573345.0,105.38,1490000,0,0.0,152000,2055.0,0.58,580000,0.0,0.0,,0,0,4460000,501557.0,4105.11,866000,0.0,0.0,,18906.0,221.76, Malta_200000.0_-76720.0_324.24;, Meridione (Italia)_nan_256190.0_1288.28;
06:00 24-04-2022,256,54,54,1660000,7090.0,0,0,0,0,0,0,72700,11454.0,43.96,0,0,0,1930000,640262.0,117.69,1490000,0,0.0,152000,32536.0,12.76,580000,51958.0,273.67,,0,0,4460000,644744.0,5274.96,866000,664.0,7.8,,22078.0,258.08, Malta_200000.0_-76858.0_328.27;, Meridione (Italia)_nan_256304.0_1101.08;
06:10 24-04-2022,256,54,54,1660000,7090.0,0,0,0,0,0,0,72700,11454.0,43.96,0,0,0,1930000,640262.0,117.69,1490000,0,0.0,152000,32536.0,12.76,580000,51958.0,273.67,,0,0,4460000,644744.0,5274.96,866000,664.0,7.8,,22078.0,258.08, Malta_200000.0_-76858.0_328.27;, Meridione (Italia)_nan_256304.0_1101.08;
06:20 24-04-2022,256,54,54,1660000,7090.0,0,0,0,0,0,0,72700,11454.0,43.96,0,0,0,1930000,640262.0,117.69,1490000,0,0.0,152000,32536.0,12.76,580000,51958.0,273.67,,0,0,4460000,644744.0,5274.96,866000,664.0,7.8,,22078.0,258.08, Malta_200000.0_-76858.0_328.27;, Meridione (Italia)_nan_256304.0_1101.08;
06:30 24-04-2022,256,54,54,1660000,7090.0,0,0,0,0,0,0,72700,11454.0,43.96,0,0,0,1930000,640262.0,117.69,1490000,0,0.0,152000,32536.0,12.76,580000,51958.0,273.67,,0,0,4460000,644744.0,5274.96,866000,664.0,7.8,,22078.0,258.08, Malta_200000.0_-76858.0_328.27;, Meridione (Italia)_nan_256304.0_1101.08;
06:40 24-04-2022,256,54,54,1660000,7090.0,0,0,0,0,0,0,72700,11454.0,43.96,0,0,0,1930000,640262.0,117.69,1490000,0,0.0,152000,32536.0,12.76,580000,51958.0,273.67,,0,0,4460000,644744.0,5274.96,866000,664.0,7.8,,22078.0,258.08, Malta_200000.0_-76858.0_328.27;, Meridione (Italia)_nan_256304.0_1101.08;
06:50 24-04-2022,264,51,51,1340000,5910.0,0,0,0,0,0,0,72700,17956.0,69.15,0,0,0,1930000,496604.0,91.01,1490000,0,0.0,152000,2010.0,0.59,580000,0.0,0.0,,0,0,4460000,498614.0,4077.9,866000,0.0,0.0,,19028.0,221.62, Malta_200000.0_-78926.0_348.1;, Meridione (Italia)_nan_305788.0_1449.13;
07:00 24-04-2022,261,53,53,1680000,7320.0,0,0,0,0,0,0,72700,11424.0,43.92,0,0,0,1930000,609840.0,112.0,1490000,0,0.0,152000,31416.0,12.44,580000,51240.0,270.84,,0,0,4460000,647640.0,5303.34,866000,672.0,7.32,,22512.0,263.52, Malta_200000.0_-78792.0_343.31;, Meridione (Italia)_nan_305088.0_1306.62;
07:10 24-04-2022,261,53,53,1680000,7320.0,0,0,0,0,0,0,72700,11424.0,43.92,0,0,0,1930000,609840.0,112.0,1490000,0,0.0,152000,31416.0,12.44,580000,51240.0,270.84,,0,0,4460000,647640.0,5303.34,866000,672.0,7.32,,22512.0,263.52, Malta_200000.0_-78792.0_343.31;, Meridione (Italia)_nan_305088.0_1306.62;
07:20 24-04-2022,261,53,53,1680000,7320.0,0,0,0,0,0,0,72700,11424.0,43.92,0,0,0,1930000,609840.0,112.0,1490000,0,0.0,152000,31416.0,12.44,580000,51240.0,270.84,,0,0,4460000,647640.0,5303.34,866000,672.0,7.32,,22512.0,263.52, Malta_200000.0_-78792.0_343.31;, Meridione (Italia)_nan_305088.0_1306.62;
07:30 24-04-2022,261,53,53,1680000,7320.0,0,0,0,0,0,0,72700,11424.0,43.92,0,0,0,1930000,609840.0,112.0,1490000,0,0.0,152000,31416.0,12.44,580000,51240.0,270.84,,0,0,4460000,647640.0,5303.34,866000,672.0,7.32,,22512.0,263.52, Malta_200000.0_-78792.0_343.31;, Meridione (Italia)_nan_305088.0_1306.62;
07:40 24-04-2022,261,53,53,1680000,7320.0,0,0,0,0,0,0,72700,11424.0,43.92,0,0,0,1930000,609840.0,112.0,1490000,0,0.0,152000,31416.0,12.44,580000,51240.0,270.84,,0,0,4460000,647640.0,5303.34,866000,672.0,7.32,,22512.0,263.52, Malta_200000.0_-78792.0_343.31;, Meridione (Italia)_nan_305088.0_1306.62;
07:50 24-04-2022,269,51,51,1480000,6610.0,0,0,0,0,0,0,72700,18056.0,68.74,0,0,0,1930000,482628.0,87.91,1490000,0,0.0,152000,2072.0,0.66,580000,0.0,0.0,,0,0,4460000,507788.0,4131.25,866000,0.0,0.0,,19092.0,221.44, Malta_200000.0_-85248.0_380.74;, Meridione (Italia)_nan_450512.0_2099.34;
08:00 24-04-2022,274,51,51,1830000,8360.0,0,0,0,0,0,0,72700,11529.0,43.47,0,0,0,1930000,553392.0,101.16,1490000,915,0.84,152000,31476.0,12.54,580000,54534.0,286.75,,0,0,4460000,705831.0,5757.53,866000,732.0,7.52,,22326.0,260.0, Malta_200000.0_-85095.0_388.74;, Meridione (Italia)_nan_449448.0_1889.36;
08:10 24-04-2022,274,51,51,1830000,8360.0,0,0,0,0,0,0,72700,11529.0,43.47,0,0,0,1930000,553392.0,101.16,1490000,915,0.84,152000,31476.0,12.54,580000,54534.0,286.75,,0,0,4460000,705831.0,5757.53,866000,732.0,7.52,,22326.0,260.0, Malta_200000.0_-85095.0_388.74;, Meridione (Italia)_nan_449448.0_1889.36;
08:20 24-04-2022,274,51,51,1830000,8360.0,0,0,0,0,0,0,72700,11529.0,43.47,0,0,0,1930000,553392.0,101.16,1490000,915,0.84,152000,31476.0,12.54,580000,54534.0,286.75,,0,0,4460000,705831.0,5757.53,866000,732.0,7.52,,22326.0,260.0, Malta_200000.0_-85095.0_388.74;, Meridione (Italia)_nan_449448.0_1889.36;
08:30 24-04-2022,274,51,51,1830000,8360.0,0,0,0,0,0,0,72700,11529.0,43.47,0,0,0,1930000,553392.0,101.16,1490000,915,0.84,152000,31476.0,12.54,580000,54534.0,286.75,,0,0,4460000,705831.0,5757.53,866000,732.0,7.52,,22326.0,260.0, Malta_200000.0_-85095.0_388.74;, Meridione (Italia)_nan_449448.0_1889.36;
08:40 24-04-2022,274,51,51,1830000,8360.0,0,0,0,0,0,0,72700,11529.0,43.47,0,0,0,1930000,553392.0,101.16,1490000,915,0.84,152000,31476.0,12.54,580000,54534.0,286.75,,0,0,4460000,705831.0,5757.53,866000,732.0,7.52,,22326.0,260.0, Malta_200000.0_-85095.0_388.74;, Meridione (Italia)_nan_449448.0_1889.36;
08:50 24-04-2022,267,52,52,1530000,6810.0,0,0,0,0,0,0,72700,18054.0,68.78,0,0,0,1930000,399942.0,73.55,1490000,1989,1.36,152000,1989.0,0.68,580000,0.0,0.0,,0,0,4460000,444924.0,3635.86,866000,0.0,0.0,,16983.0,198.17, Malta_200000.0_-100062.0_445.37;, Meridione (Italia)_nan_645966.0_2830.92;
09:00 24-04-2022,267,53,53,2060000,9160.0,0,0,0,0,0,0,72700,11536.0,43.97,0,0,0,1930000,507996.0,93.43,1490000,62006,46.72,152000,31724.0,12.82,580000,70658.0,371.9,,0,0,4460000,706580.0,5761.64,866000,618.0,7.33,,22248.0,260.14, Malta_200000.0_-100116.0_445.18;, Meridione (Italia)_nan_646840.0_2562.97;
09:10 24-04-2022,267,53,53,2060000,9160.0,0,0,0,0,0,0,72700,11536.0,43.97,0,0,0,1930000,507996.0,93.43,1490000,62006,46.72,152000,31724.0,12.82,580000,70658.0,371.9,,0,0,4460000,706580.0,5761.64,866000,618.0,7.33,,22248.0,260.14, Malta_200000.0_-100116.0_445.18;, Meridione (Italia)_nan_646840.0_2562.97;
09:20 24-04-2022,267,53,53,2060000,9160.0,0,0,0,0,0,0,72700,11536.0,43.97,0,0,0,1930000,507996.0,93.43,1490000,62006,46.72,152000,31724.0,12.82,580000,70658.0,371.9,,0,0,4460000,706580.0,5761.64,866000,618.0,7.33,,22248.0,260.14, Malta_200000.0_-100116.0_445.18;, Meridione (Italia)_nan_646840.0_2562.97;
09:30 24-04-2022,267,53,53,2060000,9160.0,0,0,0,0,0,0,72700,11536.0,43.97,0,0,0,1930000,507996.0,93.43,1490000,62006,46.72,152000,31724.0,12.82,580000,70658.0,371.9,,0,0,4460000,706580.0,5761.64,866000,618.0,7.33,,22248.0,260.14, Malta_200000.0_-100116.0_445.18;, Meridione (Italia)_nan_646840.0_2562.97;
09:40 24-04-2022,267,53,53,2060000,9160.0,0,0,0,0,0,0,72700,11536.0,43.97,0,0,0,1930000,507996.0,93.43,1490000,62006,46.72,152000,31724.0,12.82,580000,70658.0,371.9,,0,0,4460000,706580.0,5761.64,866000,618.0,7.33,,22248.0,260.14, Malta_200000.0_-100116.0_445.18;, Meridione (Italia)_nan_646840.0_2562.97;
09:50 24-04-2022,284,50,50,1640000,7740.0,0,0,0,0,0,0,72700,18040.0,68.89,0,0,0,1930000,223696.0,41.02,1490000,75276,56.5,152000,1968.0,0.77,580000,0.0,0.0,,0,0,4460000,483472.0,3938.89,866000,0.0,0.0,,17056.0,198.14, Malta_200000.0_-115292.0_544.12;, Meridione (Italia)_nan_820492.0_3435.79;
10:00 24-04-2022,236,58,58,2370000,9320.0,0,0,0,0,0,0,72700,11376.0,43.8,0,0,0,1930000,495330.0,90.4,1490000,265914,199.45,152000,30573.0,12.12,580000,16353.0,86.68,,0,0,4460000,709578.0,5789.58,866000,711.0,7.46,,21093.0,246.98, Malta_200000.0_-115182.0_452.95;, Meridione (Italia)_nan_818835.0_2843.53;
