timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
04:10 24-04-2022,437,15,12,79100,577,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5117.77_37.33;, Maiorca (Spagna)_nan_79100.0_577.0;
04:20 24-04-2022,437,15,12,79100,577,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5117.77_37.33;, Maiorca (Spagna)_nan_79100.0_577.0;
04:30 24-04-2022,437,15,12,79100,577,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5117.77_37.33;, Maiorca (Spagna)_nan_79100.0_577.0;
04:40 24-04-2022,437,15,12,79100,577,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5117.77_37.33;, Maiorca (Spagna)_nan_79100.0_577.0;
04:50 24-04-2022,431,16,14,79100,568,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5117.77_36.75;, Maiorca (Spagna)_nan_79100.0_568.0;
05:00 24-04-2022,434,16,13,76100,551,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4878.01_35.32;, Maiorca (Spagna)_nan_76100.0_551.0;
05:10 24-04-2022,434,16,13,76100,551,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4878.01_35.32;, Maiorca (Spagna)_nan_76100.0_551.0;
05:20 24-04-2022,434,16,13,76100,551,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4878.01_35.32;, Maiorca (Spagna)_nan_76100.0_551.0;
05:30 24-04-2022,434,16,13,76100,551,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4878.01_35.32;, Maiorca (Spagna)_nan_76100.0_551.0;
05:40 24-04-2022,434,16,13,76100,551,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4878.01_35.32;, Maiorca (Spagna)_nan_76100.0_551.0;
05:50 24-04-2022,434,16,13,76100,551,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4878.01_35.32;, Maiorca (Spagna)_nan_76100.0_551.0;
06:00 24-04-2022,433,16,13,74500,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4753.1_34.32;, Maiorca (Spagna)_nan_74500.0_538.0;
06:10 24-04-2022,433,16,13,74500,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4753.1_34.32;, Maiorca (Spagna)_nan_74500.0_538.0;
06:20 24-04-2022,433,16,13,74500,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4753.1_34.32;, Maiorca (Spagna)_nan_74500.0_538.0;
06:30 24-04-2022,433,16,13,74500,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4753.1_34.32;, Maiorca (Spagna)_nan_74500.0_538.0;
06:40 24-04-2022,433,16,13,74500,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4753.1_34.32;, Maiorca (Spagna)_nan_74500.0_538.0;
06:50 24-04-2022,428,17,15,74500,531,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4753.1_33.88;, Maiorca (Spagna)_nan_74500.0_531.0;
07:00 24-04-2022,434,16,13,74700,540,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4750.92_34.34;, Maiorca (Spagna)_nan_74700.0_540.0;
07:10 24-04-2022,434,16,13,74700,540,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4750.92_34.34;, Maiorca (Spagna)_nan_74700.0_540.0;
07:20 24-04-2022,434,16,13,74700,540,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4750.92_34.34;, Maiorca (Spagna)_nan_74700.0_540.0;
07:30 24-04-2022,434,16,13,74700,540,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4750.92_34.34;, Maiorca (Spagna)_nan_74700.0_540.0;
07:40 24-04-2022,429,17,14,74700,534,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4750.92_33.96;, Maiorca (Spagna)_nan_74700.0_534.0;
07:50 24-04-2022,429,17,14,74700,534,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4750.92_33.96;, Maiorca (Spagna)_nan_74700.0_534.0;
08:00 24-04-2022,436,15,12,76100,553,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4748.64_34.51;, Maiorca (Spagna)_nan_76100.0_553.0;
08:10 24-04-2022,436,15,12,76100,553,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4748.64_34.51;, Maiorca (Spagna)_nan_76100.0_553.0;
08:20 24-04-2022,436,15,12,76100,553,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4748.64_34.51;, Maiorca (Spagna)_nan_76100.0_553.0;
08:30 24-04-2022,436,15,12,76100,553,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4748.64_34.51;, Maiorca (Spagna)_nan_76100.0_553.0;
08:40 24-04-2022,433,16,13,76100,549,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4748.64_34.26;, Maiorca (Spagna)_nan_76100.0_549.0;
08:50 24-04-2022,433,16,13,76100,549,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4748.64_34.26;, Maiorca (Spagna)_nan_76100.0_549.0;
09:00 24-04-2022,438,15,12,78700,575,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4895.14_35.77;, Maiorca (Spagna)_nan_78700.0_575.0;
09:10 24-04-2022,438,15,12,78700,575,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4895.14_35.77;, Maiorca (Spagna)_nan_78700.0_575.0;
09:20 24-04-2022,438,15,12,78700,575,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4895.14_35.77;, Maiorca (Spagna)_nan_78700.0_575.0;
09:30 24-04-2022,438,15,12,78700,575,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4895.14_35.77;, Maiorca (Spagna)_nan_78700.0_575.0;
09:40 24-04-2022,438,15,12,78700,575,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4895.14_35.77;, Maiorca (Spagna)_nan_78700.0_575.0;
09:50 24-04-2022,436,15,12,78700,572,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4895.14_35.58;, Maiorca (Spagna)_nan_78700.0_572.0;
10:00 24-04-2022,427,17,14,87300,621,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5255.46_37.38;, Maiorca (Spagna)_nan_87300.0_621.0;
10:10 24-04-2022,427,17,14,87300,621,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5255.46_37.38;, Maiorca (Spagna)_nan_87300.0_621.0;
10:20 24-04-2022,427,17,14,87300,621,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5255.46_37.38;, Maiorca (Spagna)_nan_87300.0_621.0;
10:30 24-04-2022,427,17,14,87300,621,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5255.46_37.38;, Maiorca (Spagna)_nan_87300.0_621.0;
10:40 24-04-2022,427,17,14,87300,621,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5255.46_37.38;, Maiorca (Spagna)_nan_87300.0_621.0;
10:50 24-04-2022,426,17,15,87300,620,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-5255.46_37.32;, Maiorca (Spagna)_nan_87300.0_620.0;
11:00 24-04-2022,407,21,19,96700,656,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,251.42,2.69,,0,0, Formentera (Spagna)_nan_-5299.16_35.95;, Maiorca (Spagna)_nan_96448.58_653.31;
11:10 24-04-2022,407,21,19,96700,656,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,251.42,2.69,,0,0, Formentera (Spagna)_nan_-5299.16_35.95;, Maiorca (Spagna)_nan_96448.58_653.31;
11:20 24-04-2022,407,21,19,96700,656,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,251.42,2.69,,0,0, Formentera (Spagna)_nan_-5299.16_35.95;, Maiorca (Spagna)_nan_96448.58_653.31;
11:30 24-04-2022,407,21,19,96700,656,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,251.42,2.69,,0,0, Formentera (Spagna)_nan_-5299.16_35.95;, Maiorca (Spagna)_nan_96448.58_653.31;
11:40 24-04-2022,407,21,19,96700,656,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,251.42,2.69,,0,0, Formentera (Spagna)_nan_-5299.16_35.95;, Maiorca (Spagna)_nan_96448.58_653.31;
11:50 24-04-2022,407,21,20,96700,656,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,251.42,2.69,,0,0, Formentera (Spagna)_nan_-5299.16_35.95;, Maiorca (Spagna)_nan_96448.58_653.31;
12:00 24-04-2022,406,24,23,103000,694,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,8569.6,92.44,,0,0, Formentera (Spagna)_nan_-5304.5_35.74;, Maiorca (Spagna)_nan_94430.4_601.56;
12:10 24-04-2022,406,24,23,103000,694,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,8569.6,92.44,,0,0, Formentera (Spagna)_nan_-5304.5_35.74;, Maiorca (Spagna)_nan_94430.4_601.56;
12:20 24-04-2022,406,24,23,103000,694,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,8569.6,92.44,,0,0, Formentera (Spagna)_nan_-5304.5_35.74;, Maiorca (Spagna)_nan_94430.4_601.56;
12:30 24-04-2022,406,24,23,103000,694,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,8569.6,92.44,,0,0, Formentera (Spagna)_nan_-5304.5_35.74;, Maiorca (Spagna)_nan_94430.4_601.56;
12:40 24-04-2022,407,24,22,103000,695,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,8569.6,92.37,,0,0, Formentera (Spagna)_nan_-5304.5_35.79;, Maiorca (Spagna)_nan_94430.4_602.63;
12:50 24-04-2022,407,24,22,103000,695,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,8569.6,92.37,,0,0, Formentera (Spagna)_nan_-5304.5_35.79;, Maiorca (Spagna)_nan_94430.4_602.63;
13:00 24-04-2022,404,26,25,104000,698,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,13551.2,146.3,,0,0, Formentera (Spagna)_nan_-4940.0_33.16;, Maiorca (Spagna)_nan_90448.8_551.7;
13:10 24-04-2022,404,26,25,104000,698,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,13551.2,146.3,,0,0, Formentera (Spagna)_nan_-4940.0_33.16;, Maiorca (Spagna)_nan_90448.8_551.7;
13:20 24-04-2022,404,26,25,104000,698,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,13551.2,146.3,,0,0, Formentera (Spagna)_nan_-4940.0_33.16;, Maiorca (Spagna)_nan_90448.8_551.7;
13:30 24-04-2022,404,26,25,104000,698,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,13551.2,146.3,,0,0, Formentera (Spagna)_nan_-4940.0_33.16;, Maiorca (Spagna)_nan_90448.8_551.7;
13:40 24-04-2022,404,26,25,104000,698,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,13551.2,146.3,,0,0, Formentera (Spagna)_nan_-4940.0_33.16;, Maiorca (Spagna)_nan_90448.8_551.7;
13:50 24-04-2022,405,26,24,104000,700,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,13551.2,146.3,,0,0, Formentera (Spagna)_nan_-4940.0_33.25;, Maiorca (Spagna)_nan_90448.8_553.7;
14:00 24-04-2022,399,28,26,102000,681,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14810.4,161.12,,0,0, Formentera (Spagna)_nan_-4467.6_29.76;, Maiorca (Spagna)_nan_87189.6_519.88;
14:10 24-04-2022,399,28,26,102000,681,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14810.4,161.12,,0,0, Formentera (Spagna)_nan_-4467.6_29.76;, Maiorca (Spagna)_nan_87189.6_519.88;
14:20 24-04-2022,399,28,26,102000,681,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14810.4,161.12,,0,0, Formentera (Spagna)_nan_-4467.6_29.76;, Maiorca (Spagna)_nan_87189.6_519.88;
14:30 24-04-2022,399,28,26,102000,681,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14810.4,161.12,,0,0, Formentera (Spagna)_nan_-4467.6_29.76;, Maiorca (Spagna)_nan_87189.6_519.88;
14:40 24-04-2022,399,28,26,102000,681,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14810.4,161.12,,0,0, Formentera (Spagna)_nan_-4467.6_29.76;, Maiorca (Spagna)_nan_87189.6_519.88;
14:50 24-04-2022,400,28,26,102000,682,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14810.4,161.16,,0,0, Formentera (Spagna)_nan_-4467.6_29.8;, Maiorca (Spagna)_nan_87189.6_520.84;
15:00 24-04-2022,395,29,27,100000,660,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14190.0,154.11,,0,0, Formentera (Spagna)_nan_-4240.0_27.98;, Maiorca (Spagna)_nan_85810.0_505.89;
15:10 24-04-2022,395,29,27,100000,660,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14190.0,154.11,,0,0, Formentera (Spagna)_nan_-4240.0_27.98;, Maiorca (Spagna)_nan_85810.0_505.89;
15:20 24-04-2022,395,29,27,100000,660,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14190.0,154.11,,0,0, Formentera (Spagna)_nan_-4240.0_27.98;, Maiorca (Spagna)_nan_85810.0_505.89;
15:30 24-04-2022,395,29,27,100000,660,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14190.0,154.11,,0,0, Formentera (Spagna)_nan_-4240.0_27.98;, Maiorca (Spagna)_nan_85810.0_505.89;
15:40 24-04-2022,395,29,27,100000,660,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14190.0,154.11,,0,0, Formentera (Spagna)_nan_-4240.0_27.98;, Maiorca (Spagna)_nan_85810.0_505.89;
15:50 24-04-2022,395,29,27,100000,660,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,14190.0,154.11,,0,0, Formentera (Spagna)_nan_-4240.0_27.98;, Maiorca (Spagna)_nan_85810.0_505.89;
16:00 24-04-2022,379,31,29,97600,618,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,9516.0,103.21,,0,0, Formentera (Spagna)_nan_-4050.4_25.65;, Maiorca (Spagna)_nan_88084.0_514.79;
16:10 24-04-2022,379,31,29,97600,618,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,9516.0,103.21,,0,0, Formentera (Spagna)_nan_-4050.4_25.65;, Maiorca (Spagna)_nan_88084.0_514.79;
16:20 24-04-2022,379,31,29,97600,618,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,9516.0,103.21,,0,0, Formentera (Spagna)_nan_-4050.4_25.65;, Maiorca (Spagna)_nan_88084.0_514.79;
16:30 24-04-2022,379,31,29,97600,618,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,9516.0,103.21,,0,0, Formentera (Spagna)_nan_-4050.4_25.65;, Maiorca (Spagna)_nan_88084.0_514.79;
16:40 24-04-2022,379,31,29,97600,618,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,9516.0,103.21,,0,0, Formentera (Spagna)_nan_-4050.4_25.65;, Maiorca (Spagna)_nan_88084.0_514.79;
16:50 24-04-2022,381,30,29,97600,620,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,9516.0,103.17,,0,0, Formentera (Spagna)_nan_-4050.4_25.73;, Maiorca (Spagna)_nan_88084.0_516.83;
17:00 24-04-2022,353,33,32,92700,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3874.86_22.78;, Maiorca (Spagna)_nan_92700.0_545.0;
17:10 24-04-2022,353,33,32,92700,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3874.86_22.78;, Maiorca (Spagna)_nan_92700.0_545.0;
17:20 24-04-2022,353,33,32,92700,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3874.86_22.78;, Maiorca (Spagna)_nan_92700.0_545.0;
17:30 24-04-2022,353,33,32,92700,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3874.86_22.78;, Maiorca (Spagna)_nan_92700.0_545.0;
17:40 24-04-2022,353,33,32,92700,545,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3874.86_22.78;, Maiorca (Spagna)_nan_92700.0_545.0;
17:50 24-04-2022,355,33,31,92700,549,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3874.86_22.95;, Maiorca (Spagna)_nan_92700.0_549.0;
18:00 24-04-2022,361,32,30,89400,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3915.72_23.56;, Maiorca (Spagna)_nan_89400.0_538.0;
18:10 24-04-2022,361,32,30,89400,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3915.72_23.56;, Maiorca (Spagna)_nan_89400.0_538.0;
18:20 24-04-2022,361,32,30,89400,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3915.72_23.56;, Maiorca (Spagna)_nan_89400.0_538.0;
18:30 24-04-2022,361,32,30,89400,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3915.72_23.56;, Maiorca (Spagna)_nan_89400.0_538.0;
18:40 24-04-2022,361,32,30,89400,538,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3915.72_23.56;, Maiorca (Spagna)_nan_89400.0_538.0;
18:50 24-04-2022,363,31,30,89400,541,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-3915.72_23.7;, Maiorca (Spagna)_nan_89400.0_541.0;
19:00 24-04-2022,383,27,25,90000,574,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4320.0_27.55;, Maiorca (Spagna)_nan_90000.0_574.0;
19:10 24-04-2022,383,27,25,90000,574,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4320.0_27.55;, Maiorca (Spagna)_nan_90000.0_574.0;
19:20 24-04-2022,383,27,25,90000,574,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4320.0_27.55;, Maiorca (Spagna)_nan_90000.0_574.0;
19:30 24-04-2022,383,27,25,90000,574,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4320.0_27.55;, Maiorca (Spagna)_nan_90000.0_574.0;
19:40 24-04-2022,385,26,25,90000,577,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4320.0_27.7;, Maiorca (Spagna)_nan_90000.0_577.0;
19:50 24-04-2022,385,26,25,90000,577,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,0.0,0.0,,0,0, Formentera (Spagna)_nan_-4320.0_27.7;, Maiorca (Spagna)_nan_90000.0_577.0;
20:00 24-04-2022,418,19,18,93700,652,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0.0,0.0,,2473.68,26.73,,0,0, Formentera (Spagna)_nan_-4853.66_33.77;, Maiorca (Spagna)_nan_91226.32_625.27;
